event_id,session_id,user_id,event_type,product_id,category,timestamp,quantity,price
ed9166a6-750f-4e07-aa23-7c22a7ad5936,89a549b4-6a95-43a7-8dca-9b6b499d2e13,user1005,purchase,prod1,home,2024-08-08 13:48:30,1,215.83
ba6068f6-5a77-469b-9a9c-7e5fbd8f8671,50b24670-96dc-4673-b55b-447cb1dfa38f,user2875,purchase,prod1,toys,2024-08-06 15:27:34,5,62.62
1b1428ce-7d3c-4429-aec4-82400366acb2,766993cf-5a6e-4ee8-b12e-033acf2ba57b,user2085,add_to_cart,prod3,home,2024-08-11 11:41:24,5,76.53
cdb71d96-2796-4545-8c04-2f2aa7af3745,8e2ba529-f800-4d65-ba08-7098907d9465,user42,remove_from_cart,prod1,books,2024-08-07 07:54:42,3,94.08
16be05f1-21e2-4281-a65b-166e66a92837,3fae5cd8-96ce-46cb-9b07-fde6a0d88189,user1085,view,prod1,home,2024-08-06 23:14:55,1,224.24
7238b84f-fe34-4dbc-8e31-5ff29e86e341,f3969edb-3935-42ec-8891-4fcdbb7327d8,user2363,view,prod5,home,2024-08-06 18:33:42,4,37.52
ae6d8790-c881-4dc7-b801-b7c8299ef950,d09cfe11-b390-4cf5-b51c-7dfbbf01a71f,user1004,purchase,prod3,home,2024-08-11 20:44:08,3,116.56
9aa9ef2e-4b99-47dc-89bf-fa15a5db36ed,aa6ccf62-3273-45e1-aaea-436d66558d8a,user1735,purchase,prod3,books,2024-08-11 14:08:10,3,124.66
5cabb614-b7d5-4640-bc9a-e071312c1b52,fce9d082-7005-4d1d-aaf4-8bb91dc209fa,user308,purchase,prod1,home,2024-08-06 17:00:46,5,498.62
b06b29e7-749d-4486-b168-a8d14fee07a7,c6b74de5-4316-4800-928e-ce7ba75ef20d,user2214,add_to_cart,prod5,electronics,2024-08-06 06:01:26,5,320.28
4f56fb57-aaad-44a3-8c7c-6686236312c4,fcabab46-cd0d-4e35-ae62-65d24cf4c307,user2361,remove_from_cart,prod1,books,2024-08-10 02:50:02,5,472.09
a84d5b6f-6637-465f-b999-cd440746bd07,f2f6e7e6-8293-40b0-a2c2-ef2a5eef75d5,user1340,remove_from_cart,prod4,electronics,2024-08-06 00:15:08,3,390.67
caa4a995-4dd7-489a-b46d-6e64beb2379b,dce0a1b8-f1e6-4dd4-bc6d-a7eae483e3b2,user2904,remove_from_cart,prod3,toys,2024-08-10 20:25:48,1,147.3
652dbb18-fd66-4f05-80ff-45d76ee2045b,6654a461-70d1-4daa-8ad3-91680f704d7a,user1814,add_to_cart,prod2,electronics,2024-08-08 19:51:26,4,216.68
d5fae19c-5ee3-48cd-8ac1-828ec8d1848a,55aa8f7f-3737-4752-b211-88494599406c,user1445,purchase,prod2,toys,2024-08-07 06:14:08,3,416.28
9cbdf401-b919-44ad-8c0b-61db12587e7c,f6b81aef-24f9-4809-a882-32d1b4abc969,user2189,remove_from_cart,prod1,books,2024-08-10 06:32:08,1,190.39
b7d84d05-0fde-42fa-b4cf-db6462808cfa,b3706ed8-2771-4b5c-b04e-fc4e8aad4332,user923,remove_from_cart,prod5,home,2024-08-07 13:58:43,2,342.27
8808f01e-b387-4f1f-984f-b4cee1e0f865,616f6103-f052-48e5-8ac0-0d62cb5f017e,user2956,add_to_cart,prod3,home,2024-08-11 05:12:58,5,414.7
1c8479c7-96aa-4cae-87f1-59e59cb0c091,fc3413d3-67d0-4680-8795-ae1e699821b0,user1784,view,prod3,home,2024-08-07 11:01:29,3,155.73
2deabcd6-545d-408c-9072-7a365491dcd8,088350de-b32b-42e2-8e43-67ac98f362a5,user376,add_to_cart,prod1,electronics,2024-08-08 14:19:44,3,159.24
035dee50-a4a7-4528-885d-63a9173f9a7a,659baca4-1186-4f3f-b396-2a4b7abc4d1c,user2569,click,prod3,clothing,2024-08-07 12:25:03,1,311.66
e008c56e-3ae9-43bd-a031-357bd2daeb64,caf6390b-8e4a-4ea5-a0c4-6833008dc42e,user1010,add_to_cart,prod4,home,2024-08-08 00:02:59,1,180.02
7414796e-9133-46a1-a9c3-8b1cde93e7b7,b772f924-c87e-450a-999b-ef6132b9a84d,user138,click,prod4,books,2024-08-07 11:08:58,5,33.28
76d0ff8c-21bc-4b8f-9563-17e02a52e1d2,7dfa4c48-381f-4791-9768-7ae477fa9b7d,user1216,remove_from_cart,prod5,books,2024-08-10 15:39:12,1,113.15
cddf1429-a6cb-4e65-9a52-9ec780130e66,8f6de7f0-c7e6-44e6-92d9-cec513facf20,user863,purchase,prod3,electronics,2024-08-06 03:35:51,3,200.56
a2335e31-e46d-454c-b2e8-25e9bcaddbdf,1050c7b2-1dcb-4237-b79e-a3ad2dce7167,user274,add_to_cart,prod5,toys,2024-08-06 15:45:45,5,376.86
1e937250-8da1-411c-a746-f2088cf2d691,d45b0762-9890-42b4-9c6d-b63e67fd1526,user411,remove_from_cart,prod1,clothing,2024-08-07 11:17:12,2,216.15
ced26ae8-58bc-4b9c-901b-85edba65c064,14622673-b3bc-4690-aacd-eb5459681a15,user830,purchase,prod5,toys,2024-08-05 20:14:23,5,156.51
5a5bc389-2a2a-4c15-ac1e-e2af765975c3,0874346e-a11e-43fd-8205-9050329d9bcd,user2394,click,prod1,books,2024-08-09 10:51:55,4,120.32
1d02b00a-6281-4a39-816d-345ac387e633,9a9e280a-89f5-4edf-b550-470a2389e51f,user397,purchase,prod1,electronics,2024-08-10 04:19:14,1,425.47
7a2ec6ee-6d52-4627-b23e-028aae5c9004,4270bf86-89f9-4583-8597-aaa69d8ed90b,user612,remove_from_cart,prod2,toys,2024-08-08 07:18:42,5,377.53
38792246-2d50-40b6-b848-ea7d1737cfaa,6dfd6445-de3f-403a-bf7a-cbb7c92c8190,user460,add_to_cart,prod5,clothing,2024-08-07 17:47:15,1,222.07
cba19002-ca22-4388-8933-2b1fca570231,8cefac15-9abb-41e2-88a1-6435834484e6,user1148,remove_from_cart,prod4,clothing,2024-08-09 22:50:40,1,127.77
d9f3d249-f128-460e-83b1-8a0865d12322,aa861542-d42f-47ba-bf48-dfd03cc720f9,user654,remove_from_cart,prod1,toys,2024-08-11 16:11:43,4,271.6
ce16109c-71c5-4060-89b7-3edc60b93415,e3e4753d-4c75-42e8-9bfc-892727f4e701,user2493,view,prod5,clothing,2024-08-11 14:12:29,5,377.51
41742419-93a3-4bc5-91c6-adcceb8dc100,84c6fbe4-b396-44df-ae58-ebc9910f276e,user51,click,prod3,clothing,2024-08-11 22:38:25,1,184.33
4cf35ad6-781d-4e8b-b853-f4cfe3d16d3e,7abe92d9-6c13-47e8-9097-26f97b1a8c55,user1286,remove_from_cart,prod5,electronics,2024-08-05 07:37:53,4,31.91
fb2d230f-cdf7-47a0-935c-99820ae84762,70f0eb69-0752-497e-a3c5-b037220d9b0f,user2550,purchase,prod4,toys,2024-08-07 21:24:22,3,114.07
efedabf3-544c-4026-8a5e-914049c6700e,03480e6e-5502-44ad-865d-1f56cfd8a676,user313,purchase,prod3,clothing,2024-08-07 07:19:46,1,489.06
6afcece6-fac4-48b3-b37e-927852afcdfc,f368ead9-68f6-4494-9225-11af090d8bb3,user694,add_to_cart,prod1,clothing,2024-08-11 11:52:10,2,434.25
e345a9c6-302a-459b-a40b-28f2fed094a8,6713280e-783b-45f7-ab91-c86dc4386223,user305,remove_from_cart,prod4,toys,2024-08-07 22:27:28,1,43.25
6b9ff038-0990-4ee2-8966-0c3e0d85c5fa,0efb147a-80d0-4bc2-a871-48db968fbf02,user15,remove_from_cart,prod1,home,2024-08-09 13:18:39,2,183.45
f0f0222a-ef24-40bb-bea2-69d005a34c84,39cc2661-f62b-494b-a9b3-1ca9df5839ac,user2232,view,prod1,clothing,2024-08-10 04:05:56,5,389.39
6c541e8b-1b1f-429e-9e02-3a98f29b1339,ce8a5111-cc10-4012-82cc-a96a6990f960,user2492,remove_from_cart,prod5,toys,2024-08-11 20:43:57,4,178.8
540d3df1-d35c-46ac-a45f-2f32ceef2e36,0365bb30-aaad-46f0-8acb-ad107989ba11,user2586,purchase,prod5,home,2024-08-07 08:58:39,5,315.1
11f3bda5-b914-4b35-92c8-86e491e4d6de,8ee4497a-51ee-4976-8252-abe07eb88180,user2923,click,prod3,electronics,2024-08-09 22:49:53,2,493.07
5f9dbe31-2863-4fe6-8b83-6eaa62784ec8,44a154ed-55b4-49ad-8b7e-14713ed30138,user2452,remove_from_cart,prod5,toys,2024-08-10 02:15:19,3,259.34
5975600c-04af-4887-b612-46f16ca180cb,48e4f583-c94d-4d6b-8d7a-e6beb401eab2,user1982,add_to_cart,prod5,home,2024-08-05 11:33:56,4,422.37
189a359d-f953-44a9-838c-64be069b06d4,3291cdec-2faf-45c3-8bae-389db5c97909,user554,remove_from_cart,prod2,home,2024-08-11 22:54:42,1,117.02
72038e34-e73c-41b2-91ad-ece8b4965725,3f697c00-4615-4d77-bbb7-74920c2dea3f,user1978,click,prod4,toys,2024-08-09 14:40:29,3,487.78
67da0317-133a-4fa7-b2a3-e3bf053e862d,81961a03-93fc-4cca-a78e-ccc86ff29986,user1108,view,prod1,electronics,2024-08-10 17:59:25,4,387.25
fa5c5fbf-3c21-44c5-8b51-7961f9cebada,c9dccb8e-cfe0-4eef-8e9a-165d11e72a33,user2161,click,prod1,toys,2024-08-12 00:13:33,3,431.71
afd07cee-3433-4e43-a5e1-03a3053638b1,4d4107a8-3de4-478b-b5d5-ff0586c5273b,user1880,view,prod2,clothing,2024-08-10 09:50:48,5,445.04
b0ee73f5-9794-48b5-8623-4da6ef1d5f07,28c6a706-c46c-4cf6-9165-e3e21276141c,user24,purchase,prod2,clothing,2024-08-06 17:13:18,4,145.23
fc778da4-94ce-4f8a-b046-771f99c85e65,65d9f020-28fe-47e2-92d6-45dd2f810087,user854,view,prod4,clothing,2024-08-11 00:18:18,2,59.9
ac3de7c5-6a73-4683-8938-577412e2038d,74d7fe26-dd36-4e90-a2e1-bd8807158887,user608,purchase,prod3,home,2024-08-08 16:40:03,5,328.7
632e2b32-1954-4018-a35d-e36d1dc8547c,20ad7fa0-8039-4c84-94ad-d0969baa7080,user1973,add_to_cart,prod4,clothing,2024-08-07 17:49:52,4,93.15
698d052d-546f-420f-ba41-c871c9d9db65,8115a743-daa8-4759-94d6-9091cd755fb5,user2072,remove_from_cart,prod5,toys,2024-08-09 14:38:43,3,415.67
b8429df0-8379-419e-8880-8ee09156925c,709c34cf-05ea-459e-a275-f4ec3dec43c8,user1293,remove_from_cart,prod1,home,2024-08-11 06:56:04,4,81.61
44d1524b-ece5-4ec0-bd2f-69065f2d3612,1333641c-50dd-460a-afd3-8789ce06b477,user2828,view,prod4,electronics,2024-08-06 15:08:27,4,16.71
a7b347e4-4ef6-4959-bffb-318ba4ae0a05,5609c855-0612-42e6-8612-a9e52f1b4379,user1724,remove_from_cart,prod2,books,2024-08-10 12:51:20,3,92.72
eb608c5d-cfdd-496c-9fb0-a624777d88d2,ac2dfd73-4b3f-4730-a0c9-7da0035566a2,user2404,view,prod1,books,2024-08-08 11:26:53,2,223.96
e4ebf45e-84fb-4124-8078-a8d3590ed0f8,f08f24ce-4712-46e2-832c-d423b5ac02fd,user2936,add_to_cart,prod1,electronics,2024-08-06 16:56:36,3,435.82
4e3fb8c9-566c-4b17-89f1-2d284f2420b7,50121301-9388-4d08-8554-f5a2acf51968,user763,add_to_cart,prod1,clothing,2024-08-10 09:11:32,5,404.05
edd84a18-81f9-44d6-89c3-e7f44946ff15,382dc6f2-2265-4558-b68b-49b867748fd3,user2705,purchase,prod5,toys,2024-08-09 15:44:38,4,398.54
2c57b4f5-4376-4309-8cb8-dacb672b65d3,1cfb713a-1279-4733-b876-e5985d0f2e77,user2310,add_to_cart,prod1,books,2024-08-11 20:21:13,2,85.54
bb5a818f-9ec5-4fef-9ce6-8efc31f6ddc1,c7e74898-6ebd-4b01-8704-0e08b94ac49c,user903,add_to_cart,prod1,toys,2024-08-11 01:22:13,4,171.55
c57b1ee2-a841-4da6-9260-585ebf11fc94,2fceaaf6-f6ce-4a44-a44f-c0aaf3663875,user1865,view,prod5,electronics,2024-08-07 21:01:50,5,406.7
f2ea15fa-fd08-422f-8b35-c2a5252adcb0,fba4ba0f-4a69-4fb3-8851-33f6d366d8b4,user2211,view,prod3,clothing,2024-08-09 20:16:52,3,50.8
5cffc7f1-57c6-4dc1-8084-48c04a0d23c6,ba39c07d-53c8-4665-bb68-344ce982b0f8,user2565,remove_from_cart,prod4,clothing,2024-08-09 15:44:21,2,396.64
5f3551dc-6dbc-4056-adf0-48855fb99587,823851c8-c286-4e94-8e66-989df08d8b86,user2710,remove_from_cart,prod5,electronics,2024-08-11 10:15:58,1,40.55
f6c9379a-d796-402c-9160-e3ab5520cf2d,8bd7ce8f-b8ce-4e33-8306-085b73cbfb59,user173,view,prod4,home,2024-08-10 11:44:08,5,14.24
c46221e7-0ddf-4283-8cde-681988d7ddc6,840f9f42-421c-4eab-ada8-4d7c14a38b8d,user1500,add_to_cart,prod2,books,2024-08-05 15:09:39,1,473.73
86b9d6e6-5898-4a70-9398-0b5bdeaa4e69,9843bfdf-dfd1-405b-aff0-cfd62ad08ee8,user1487,remove_from_cart,prod5,toys,2024-08-10 07:45:43,3,125.45
78b009e7-934a-4be7-9f22-409cc4dc73e3,1d749fa8-7573-4d44-b59f-d5f18ba0982d,user315,purchase,prod2,clothing,2024-08-12 01:11:34,5,418.13
ad0a9606-23d3-4a65-bfa9-81f3b84f33cf,7de785cf-74c7-4910-85c1-d93bce4807fb,user1480,add_to_cart,prod4,electronics,2024-08-08 06:44:14,3,67.82
be0532be-1d5f-4e29-8cee-ef7055dc04d2,c3398464-1fb0-491f-8315-12df6ce9a1fb,user2713,click,prod2,electronics,2024-08-06 11:04:10,1,52.11
aa5b269d-37e5-4b49-8f74-3bf7a4fd1051,49234cc5-d98a-4556-8cb7-5d961c9ce95a,user1316,remove_from_cart,prod4,electronics,2024-08-11 17:03:20,1,147.88
bae3010d-959f-4623-bfb2-97298c99c6a7,6d3fdbb7-7938-4f51-ba9c-0550874353e2,user2500,remove_from_cart,prod4,books,2024-08-09 08:15:01,4,115.1
1d9ee3ac-61a7-4437-9974-2d9a6aa87fe6,583e37fb-8392-443c-ba09-c621314e6511,user1468,remove_from_cart,prod3,home,2024-08-05 23:12:16,1,355.4
00f2c58e-3ea4-4010-a9e4-62cce43f1666,4fdc6bff-85c7-4108-8166-2a54ec640ad9,user640,purchase,prod2,books,2024-08-08 06:04:27,3,277.8
87c916a5-8bb1-4de6-936a-2943bb9af7a0,190702c1-ee55-4724-999b-c2fa16dce7c4,user1605,click,prod2,toys,2024-08-07 04:02:41,4,328.64
98d98a98-284f-46b4-8186-91f76be2725b,c8e4f9d1-4c41-4050-8fec-0b5b7db29b29,user170,click,prod3,electronics,2024-08-10 17:43:17,3,408.75
764a8dfd-3a85-47c2-a45a-f37229ab161d,bd8569f7-087b-49a5-bec3-ba7ac65f8122,user2384,view,prod3,electronics,2024-08-08 22:50:41,3,190.33
721ea806-ad69-4662-892c-29402e7358d4,f50c1968-65ff-47ad-a410-699b738dc0d0,user325,purchase,prod4,books,2024-08-09 08:46:56,1,74.9
be69c034-00f6-4d03-ba59-d7de4a5693f6,5461ed9a-2290-4734-b3c8-b837eb4aafd8,user543,remove_from_cart,prod5,books,2024-08-11 03:08:54,1,59.42
b88c9473-0e31-4d7a-a401-9bdd786834dc,096a5b0c-1060-420d-be18-041e2080bf77,user301,view,prod4,toys,2024-08-07 00:48:16,2,185.41
2eaf8357-825a-4314-a917-e155d37a2e84,781a0e0e-4425-4f00-9da5-9e31cf239b1d,user2019,remove_from_cart,prod5,books,2024-08-11 13:26:13,4,224.77
78339d7f-251f-4588-94b5-192e26297163,91b7b47b-ed77-4fd5-96a6-bdf68d3ab9fa,user1565,remove_from_cart,prod5,toys,2024-08-05 07:14:04,1,226.49
4edf96ed-80d4-4ef5-ae88-c03ad640e969,f337c6d7-c3ba-4d33-8c1a-71fbb8fc697a,user2967,click,prod2,toys,2024-08-11 02:31:24,2,108.95
a4c927c8-255f-4e0d-a530-0f26f6714b10,b7049338-fc74-4775-a47f-a7f0e35fcf9d,user680,view,prod4,electronics,2024-08-09 05:29:16,3,139.1
675b5d00-f0e8-44f1-9e49-140f45ce1699,d667201d-721c-4fd3-9fb0-763daa57bd1a,user945,remove_from_cart,prod5,home,2024-08-05 17:22:16,4,299.03
d6429edf-5ced-4530-988a-df68c326bca9,37a3927b-e88b-4d22-83c7-9bc369bea82e,user2122,click,prod5,home,2024-08-07 19:13:34,2,207.09
73f58070-93a9-4a3f-9081-348d51394311,70beb45f-701a-4e33-ba1a-b968befa5859,user1565,purchase,prod4,clothing,2024-08-07 00:16:12,3,233.56
f86981a5-88a3-4c8c-baf4-65d577993cf9,c4b9effb-843a-48c3-a560-4404ec96c81b,user2229,view,prod1,books,2024-08-06 12:53:29,2,362.08
1316074c-180c-47a1-8f3e-43c8897b6526,e55e041b-2fe5-4c2d-95f6-e3d5482434d1,user2600,click,prod3,clothing,2024-08-09 10:15:37,2,277.01
32f65206-3292-44be-b241-e51295de2ab2,406f86a4-30fa-4cd7-8632-b0112d7a62af,user560,view,prod2,electronics,2024-08-06 22:25:21,1,363.96
545a9e51-2793-4e89-82e5-9304f0186f8a,f4a3f6d9-1cb1-45c3-ac93-1dfb94e4e504,user2491,click,prod4,home,2024-08-11 18:25:14,1,240.59
45af842a-4745-4491-a2ec-d206eb88f9f3,f30264bc-dcee-47fe-bd90-b658db2b6cb7,user2652,add_to_cart,prod1,clothing,2024-08-05 10:44:41,5,438.96
f054af29-bb99-40a6-8ae4-27465ab1b3a9,7f1c637c-62f5-4fb4-8a87-212e0edd6890,user964,purchase,prod4,electronics,2024-08-07 21:33:16,5,478.86
3ed910b7-cb7c-4170-8a83-1b082cf92789,ef6ad1a6-89e6-4680-8fa9-f49cb1ac9d94,user2929,add_to_cart,prod2,electronics,2024-08-09 08:57:47,4,417.37
bc1e84f5-b3b0-4160-81f5-bd01907d4f26,1dd72db3-4a8d-4fff-b571-2177a1db8d48,user1920,add_to_cart,prod1,electronics,2024-08-10 08:53:13,2,233.54
c76e9dee-d16b-40de-8133-f977b57ec46c,02918fa6-d9b7-42ab-8c36-c413be5984ec,user936,view,prod1,home,2024-08-10 19:10:38,5,347.29
3e845a44-7c3f-4083-8a97-86d1f38af74b,c8382351-71d2-45ba-8fa9-d2c19b82aaae,user1970,remove_from_cart,prod1,clothing,2024-08-10 14:39:07,3,408.65
129fb34a-2b5d-4777-8c8b-0531fcb666f0,ae0fe59e-de89-4bc3-aceb-ee2eab160bea,user2319,purchase,prod5,toys,2024-08-06 12:07:49,1,449.03
4c8e4c88-221a-4810-b43c-19e346c5a876,9895ced8-ceed-4da1-a0f9-d96c2ece1b5f,user1749,view,prod5,electronics,2024-08-10 19:40:36,5,221.31
8a2dca1c-e1d5-44f8-aa87-0afe090d1687,6bc67ac2-b0b5-4c34-a76c-a040653dedca,user2870,add_to_cart,prod4,electronics,2024-08-08 23:27:57,4,117.0
8e58edde-3b37-4d48-9f1f-3955eec503cc,5d82b42d-ec5a-4034-989a-5f863aaebe03,user2457,add_to_cart,prod2,books,2024-08-07 06:08:25,5,45.57
a65b1a58-7567-4533-82e2-07b1c7448289,86f37f31-12ce-40a5-9e9d-146ec7e7de20,user1197,click,prod2,clothing,2024-08-07 00:24:07,4,132.98
3676af2f-ce0d-4152-8303-728b10752844,45647341-8684-4e4d-b4c3-bab43849f2bb,user2490,add_to_cart,prod2,electronics,2024-08-05 10:45:05,2,273.96
5b44ff99-b44d-4df1-aaaf-ef9474c985e0,30926170-11a0-4bbf-ad4b-0c3152c795f7,user2883,purchase,prod3,toys,2024-08-09 20:45:23,5,257.62
938d50b5-c9d9-481e-a885-fbad32467435,7337103c-12a5-4ec0-a220-fe4cdbb71609,user1451,add_to_cart,prod1,clothing,2024-08-07 16:47:03,2,270.7
f25e2139-2376-4b66-a953-f16ef0da9946,8a69f0d6-f3d6-4c8a-abc4-9d606f65affc,user1896,view,prod5,clothing,2024-08-07 13:45:52,5,123.7
ef8bcbb4-be31-469e-995b-2fbe7ec91664,c8587764-7d51-4cf7-b655-df4671993949,user2913,purchase,prod5,toys,2024-08-09 20:35:15,1,274.1
459fa7b4-1cad-42a5-9a50-9c0493d2c002,1078fd16-0243-4276-9ff8-7a1aaa622171,user502,click,prod4,home,2024-08-06 02:37:23,4,114.05
75785656-d254-4149-b4e1-747928c65eb7,7a4ea414-0829-4de8-93bb-2c1c58cd9d03,user2022,view,prod2,clothing,2024-08-06 13:46:56,4,101.22
19f8909a-9413-445e-953d-d6261a2528f2,8dc11fd5-857f-485f-a86e-fbfdce2dfc20,user2050,add_to_cart,prod5,electronics,2024-08-08 20:34:42,1,380.11
54b948af-1709-47f2-a9ed-197282166ad1,2638cb3b-3d56-4930-8c2f-5e82eef96301,user746,remove_from_cart,prod5,home,2024-08-08 08:06:18,4,124.59
00149e5f-6966-45ce-8bb3-1dfe36ad8ecf,82276581-e47b-4290-aaf4-5a71b34fffea,user884,purchase,prod1,clothing,2024-08-10 17:22:01,3,80.02
6baa04ea-5391-41c1-8b9b-6b99df253be0,f57f84a0-6e3c-44d7-b57a-cc6e0eecb3f9,user185,purchase,prod5,home,2024-08-10 17:02:47,5,327.85
23c35cbd-dd94-4b6b-b675-8e62d783bd7c,61f2a232-439c-492a-bf34-3aac41b14484,user1763,remove_from_cart,prod3,clothing,2024-08-09 16:26:02,4,190.05
fe29b778-f158-42d3-a372-5cc4dc2ab00a,89c2c21d-2f21-4055-b101-c9ffe16ddf39,user2489,remove_from_cart,prod5,toys,2024-08-08 11:42:47,5,304.41
a2ffb37b-f0cd-4ffd-8d11-cc9113fcfd54,84640c06-e7a4-42a6-bcd6-8f894609c61c,user2951,remove_from_cart,prod3,toys,2024-08-09 06:15:02,2,261.53
bc5bfe51-654f-4838-9eb8-01d9891a0609,e46df16d-ae4c-4523-980e-e76d06a43523,user254,view,prod5,home,2024-08-09 22:09:13,2,170.72
d69bd266-c754-4711-a16c-96fdef6b95fd,c39ae7b9-ca3b-4bcf-8442-ed07e267ba1e,user2047,add_to_cart,prod3,electronics,2024-08-05 12:07:46,4,131.27
eb729cbd-349b-48ca-bb2d-da8a58f472ef,c1a11157-3877-4632-9b01-f1df4f35c008,user446,view,prod2,electronics,2024-08-07 08:42:29,1,160.03
a646a8a8-4999-4ae3-8f6b-2839954a35cf,af38a71e-a2bb-4157-93ff-078269b5e2b1,user2992,remove_from_cart,prod4,books,2024-08-11 09:00:03,5,77.49
48eb40a8-cb94-408d-a7a6-a44f127fbf3d,445abac6-976a-4f64-b90d-69bddd372353,user2092,add_to_cart,prod4,toys,2024-08-10 19:28:18,4,447.87
646f587b-38ca-467a-a825-9300a6e9aedf,dc5def6c-a816-45c1-9eec-dbb74d91fb42,user1,remove_from_cart,prod1,electronics,2024-08-07 04:04:10,3,273.53
339873fb-b6cd-41ed-aa09-b9d7988a271a,af52cf37-d4f2-434e-a82e-053467686253,user1210,add_to_cart,prod5,books,2024-08-08 10:33:01,5,325.98
a93d1c96-1150-416b-b677-80e041e6d43e,40695a6f-d859-47d7-a702-4c8ffe32dfa8,user1870,purchase,prod4,clothing,2024-08-05 11:42:18,4,464.55
787ec4b4-2fb0-4be4-9f32-d7cbf0d95e52,a49d1ebf-64c8-4ed7-82b4-d4cd6f1172f8,user1229,remove_from_cart,prod1,home,2024-08-10 18:21:15,3,456.08
62e23590-93d6-4a1b-aa3c-7effc69e1edb,b6d8d603-bc1e-4fd6-ace8-42a787c19f99,user2349,add_to_cart,prod4,clothing,2024-08-08 10:24:30,3,87.22
25533298-9f1a-47ef-8ea2-e8bcf0f44d14,f107b1fc-dbed-4df5-ab01-610b7cd03d00,user2336,remove_from_cart,prod4,clothing,2024-08-05 22:34:28,5,362.4
ef54a7a6-ea23-49e8-b7e2-3b9bb6a156cb,2e067183-74a3-4e4e-8447-6c7ef28855e2,user180,remove_from_cart,prod4,toys,2024-08-09 21:53:47,3,29.72
35eb8805-4a73-4ab4-922d-5e8ac29e2b5a,22ede63c-2fc6-4da5-af5c-15afcac8fa76,user1096,click,prod3,books,2024-08-10 20:13:34,4,250.87
65711f94-6c6c-4a43-9c39-fe10267b82e5,60d7bd0f-ee57-41fa-9b7c-e152cfc16d43,user1465,click,prod5,toys,2024-08-09 16:00:30,4,240.07
3561f3bc-d9ff-40f8-a356-ca641e9ffc60,e952d051-5dbb-4e12-a6e0-392127fb191b,user854,purchase,prod1,clothing,2024-08-08 14:34:48,1,106.82
dcbd22b3-80e2-476b-8093-e21405d308a6,d9c22819-392b-4c71-b51b-bfbcbe764423,user453,click,prod1,toys,2024-08-09 07:38:29,4,461.94
f7920e97-95aa-4e9a-abd6-3d4482dec642,dd994e4d-27d9-479a-8101-e83dac025c57,user2870,click,prod3,books,2024-08-12 04:07:25,2,25.97
59169cc6-a457-48b7-ad1f-45273358e17a,f5ce0400-3d2b-4c0b-a859-047549a07827,user1551,view,prod4,clothing,2024-08-09 10:02:57,5,392.4
9c4f9674-101f-4a7f-baa4-d59ee9817ddb,f0925210-5c35-45e6-9ca2-70cf956300db,user2731,click,prod1,electronics,2024-08-09 01:26:34,4,492.1
3388cd4a-a5b0-45ed-bb01-2bd1e9af8395,ec744331-cf85-41ec-8805-90796a0707d4,user2443,purchase,prod4,electronics,2024-08-07 11:26:57,5,405.53
f7a0ee6e-82d1-4a5d-ae1c-9b69b507e71f,99a3d6e5-3857-4b87-9841-c1d7b3a56dd9,user2932,add_to_cart,prod1,clothing,2024-08-12 06:32:09,2,14.72
36714293-d8c8-486f-80d3-1b5b68014f80,59f62098-0984-4f4f-afff-f8bc8f2baeb4,user2183,add_to_cart,prod4,electronics,2024-08-08 07:56:44,3,271.15
02ed62c7-c6d3-4ebe-aeed-1ecf19ba041b,b355b741-ed3e-4099-89c4-3573785aec67,user1462,remove_from_cart,prod5,home,2024-08-07 08:08:22,3,174.88
41f8d9cb-61bb-47ba-a1b9-8a65f12983cf,06115b72-70c8-4943-9d45-8607df145652,user2325,view,prod4,electronics,2024-08-08 10:47:47,2,113.37
b2b8d33c-0101-46c6-8798-425aadc78122,c18574ef-c5f2-4d2c-bf70-a99c29be5c25,user2452,purchase,prod4,electronics,2024-08-10 12:12:54,2,22.41
fb458949-f485-42ae-82bc-3daea7f54883,6f4b19b4-2cdf-4105-a8cc-3f7a5eac3861,user282,click,prod1,toys,2024-08-09 18:12:30,2,80.42
ee82a4f5-35ab-4665-8634-bd453c0b2288,ad703541-7937-4cfe-ad1e-829f0b56356d,user2935,remove_from_cart,prod3,home,2024-08-07 23:35:20,1,83.43
c9741cd6-0751-4836-b59f-d9894a7a11a1,b350e883-81b4-416a-a8db-833c1fb8a4d7,user2790,view,prod2,toys,2024-08-08 11:54:00,5,348.87
06ee5d95-d176-4d24-a417-92141228f217,6cc5d30f-6fb8-417d-a63f-90e5f9ab8ca6,user1979,add_to_cart,prod2,books,2024-08-09 00:30:29,2,121.23
3e847d65-05a3-4439-b4f7-1051772df15e,f08beb48-f4b5-4151-a10b-d367f8db779e,user1842,view,prod5,electronics,2024-08-08 14:39:44,3,261.83
31b4d754-51c9-45c0-b3d3-b33661e9fcb1,bfa95a6b-16d2-41f9-891c-3c308df165a8,user2370,remove_from_cart,prod4,clothing,2024-08-10 08:30:42,5,117.27
f97f4b25-b879-408b-9c29-a85b7793ce5f,1411c598-76c2-4ca9-a5a7-45b9dce99926,user2078,click,prod3,books,2024-08-07 06:20:27,5,488.08
7d9a146d-51e6-497d-bf3e-e0d2cd5a658b,5de90220-24d3-49d9-93d1-62da68151a0f,user1860,view,prod2,toys,2024-08-06 23:56:05,4,232.66
